"시군구별","유형별","진료과목별","시점","전문의수[명]",
"구리시","500병상이상","병리과","2015년","3",
"구리시","500병상이상","진단검사의학과","2015년","3",
"구리시","500병상이상","재활의학과","2015년","3",
"구리시","500병상이상","핵의학과","2015년","1",
"구리시","500병상이상","응급의학과","2015년","4",
"구리시","500병상이상","직업환경의학과","2015년","1",
"구리시","100병상이상","내과","2015년","6",
"구리시","100병상이상","신경과","2015년","2",
"구리시","100병상이상","정신건강의학과","2015년","2",
"구리시","100병상이상","외과","2015년","3",
"구리시","100병상이상","정형외과","2015년","3",
"구리시","100병상이상","신경외과","2015년","2",
"구리시","100병상이상","마취통증의학과","2015년","2",
"구리시","100병상이상","영상의학과","2015년","4",
"구리시","100병상이상","재활의학과","2015년","3",
"구리시","100병상이상","가정의학과","2015년","1",
"구리시","30~99병상","내과","2015년","1",
"구리시","30~99병상","외과","2015년","3",
"구리시","30~99병상","정형외과","2015년","6",
"구리시","30~99병상","신경외과","2015년","5",
"구리시","30~99병상","마취통증의학과","2015년","4",
"구리시","30~99병상","영상의학과","2015년","3",
"구리시","30~99병상","가정의학과","2015년","2",
"구리시","100~299병상","내과","2015년","3",
"구리시","100~299병상","신경과","2015년","1",
"구리시","100~299병상","외과","2015년","1",
"구리시","100~299병상","소아청소년과","2015년","1",
"구리시","100~299병상","재활의학과","2015년","2",
"구리시","병상있음","내과","2015년","9",
"구리시","병상있음","외과","2015년","6",
"구리시","병상있음","정형외과","2015년","5",
"구리시","병상있음","신경외과","2015년","2",
"구리시","병상있음","성형외과","2015년","2",
"구리시","병상있음","마취통증의학과","2015년","4",
"구리시","병상있음","산부인과","2015년","12",
"구리시","병상있음","소아청소년과","2015년","1",
"구리시","병상있음","이비인후과","2015년","7",
"구리시","병상있음","비뇨기과","2015년","1",
"구리시","병상있음","영상의학과","2015년","1",
"구리시","병상있음","재활의학과","2015년","1",
"구리시","병상있음","가정의학과","2015년","2",
"구리시","병상있음","응급의학과","2015년","1",
"구리시","병상없음","내과","2015년","16",
"구리시","병상없음","정신건강의학과","2015년","8",
"구리시","병상없음","외과","2015년","4",
"구리시","병상없음","정형외과","2015년","4",
"구리시","병상없음","성형외과","2015년","2",
"구리시","병상없음","마취통증의학과","2015년","5",
"구리시","병상없음","산부인과","2015년","3",
"구리시","병상없음","소아청소년과","2015년","14",
"구리시","병상없음","안과","2015년","9",
"구리시","병상없음","이비인후과","2015년","9",
"구리시","병상없음","피부과","2015년","7",
"구리시","병상없음","비뇨기과","2015년","9",
"구리시","병상없음","영상의학과","2015년","1",
"구리시","병상없음","가정의학과","2015년","11",
"남양주시","300~499병상","내과","2015년","7",
"남양주시","300~499병상","정신건강의학과","2015년","1",
"남양주시","300~499병상","외과","2015년","3",
"남양주시","300~499병상","정형외과","2015년","6",
"남양주시","300~499병상","신경외과","2015년","2",
"남양주시","300~499병상","마취통증의학과","2015년","2",
"남양주시","300~499병상","산부인과","2015년","1",
"남양주시","300~499병상","소아청소년과","2015년","1",
"남양주시","300~499병상","이비인후과","2015년","1",
"남양주시","300~499병상","비뇨기과","2015년","1",
"남양주시","300~499병상","영상의학과","2015년","2",
"남양주시","300~499병상","진단검사의학과","2015년","1",
"남양주시","300~499병상","재활의학과","2015년","1",
"남양주시","300~499병상","응급의학과","2015년","5",
"남양주시","100~299병상","내과","2015년","10",
"남양주시","100~299병상","신경과","2015년","1",
"남양주시","100~299병상","외과","2015년","4",
"남양주시","100~299병상","정형외과","2015년","5",
"남양주시","100~299병상","신경외과","2015년","3",
"남양주시","100~299병상","흉부외과","2015년","1",
"남양주시","100~299병상","마취통증의학과","2015년","2",
"남양주시","100~299병상","산부인과","2015년","2",
"남양주시","100~299병상","소아청소년과","2015년","2",
"남양주시","100~299병상","안과","2015년","1",
"남양주시","100~299병상","이비인후과","2015년","2",
"남양주시","100~299병상","비뇨기과","2015년","2",
"남양주시","100~299병상","영상의학과","2015년","3",
"남양주시","100~299병상","진단검사의학과","2015년","2",
"남양주시","100~299병상","재활의학과","2015년","1",
"남양주시","100~299병상","응급의학과","2015년","5",
"남양주시","100병상이상","내과","2015년","3",
"남양주시","100병상이상","정신건강의학과","2015년","13",
"남양주시","100병상이상","외과","2015년","5",
"남양주시","100병상이상","정형외과","2015년","4",
"남양주시","100병상이상","마취통증의학과","2015년","2",
"남양주시","100병상이상","영상의학과","2015년","2",
"남양주시","100병상이상","재활의학과","2015년","1",
"남양주시","100병상이상","가정의학과","2015년","4",
"남양주시","100병상이상","응급의학과","2015년","1",
"남양주시","30~99병상","내과","2015년","5",
"남양주시","30~99병상","외과","2015년","5",
"남양주시","30~99병상","정형외과","2015년","3",
"남양주시","30~99병상","신경외과","2015년","1",
"남양주시","30~99병상","마취통증의학과","2015년","1",
"남양주시","30~99병상","산부인과","2015년","2",
"남양주시","30~99병상","소아청소년과","2015년","6",
"남양주시","30~99병상","영상의학과","2015년","4",
"남양주시","30~99병상","가정의학과","2015년","2",
"남양주시","30~99병상","응급의학과","2015년","1",
"남양주시","100~299병상","내과","2015년","5",
"남양주시","100~299병상","신경과","2015년","1",
"남양주시","100~299병상","외과","2015년","12",
"남양주시","100~299병상","정형외과","2015년","4",
"남양주시","100~299병상","마취통증의학과","2015년","1",
"남양주시","100~299병상","산부인과","2015년","2",
"남양주시","100~299병상","소아청소년과","2015년","1",
"남양주시","100~299병상","비뇨기과","2015년","1",
"남양주시","100~299병상","재활의학과","2015년","5",
"남양주시","100~299병상","가정의학과","2015년","9",
"남양주시","100~299병상","응급의학과","2015년","1",
"남양주시","30~99병상","내과","2015년","1",
"남양주시","병상있음","내과","2015년","8",
"남양주시","병상있음","정신건강의학과","2015년","2",
"남양주시","병상있음","외과","2015년","7",
"남양주시","병상있음","정형외과","2015년","17",
"남양주시","병상있음","신경외과","2015년","1",
"남양주시","병상있음","흉부외과","2015년","2",
"남양주시","병상있음","마취통증의학과","2015년","5",
"남양주시","병상있음","산부인과","2015년","23",
"남양주시","병상있음","소아청소년과","2015년","2",
"남양주시","병상있음","안과","2015년","4",
"남양주시","병상있음","이비인후과","2015년","20",
"남양주시","병상있음","가정의학과","2015년","7",
"남양주시","병상있음","직업환경의학과","2015년","1",
"남양주시","병상없음","내과","2015년","49",
"남양주시","병상없음","정신건강의학과","2015년","5",
"남양주시","병상없음","외과","2015년","10",
"남양주시","병상없음","정형외과","2015년","6",
"남양주시","병상없음","신경외과","2015년","1",
"남양주시","병상없음","흉부외과","2015년","2",
"남양주시","병상없음","마취통증의학과","2015년","7",
"남양주시","병상없음","산부인과","2015년","5",
"남양주시","병상없음","소아청소년과","2015년","45",
"남양주시","병상없음","안과","2015년","14",
"남양주시","병상없음","이비인후과","2015년","17",
"남양주시","병상없음","피부과","2015년","8",
"남양주시","병상없음","비뇨기과","2015년","9",
"남양주시","병상없음","영상의학과","2015년","1",
